profile_gender,profile_age,work_country,work_province,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_specialization_courses,profile_open_source_contributions,profile_programming_as_hobby,work_role,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,tools_IDEs,tools_work_pc_os,tools_cellphone_os,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,work_contract_type,salary_monthly_GROSS,salary_monthly_NET,salary_in_usd,salary_satisfaction,salary_comparison_last_semester,salary_has_bonus,salary_inflation_adjustment_2020,salary_percentage_inflation_adjustment_2020,salary_month_last_inflation_adjustment,work_has_violence_situations,profile_has_disabilities_hiring_difficulties,company_employee_number,company_main_activity,company_recommended,company_diversity_policies
Male,24,Argentina,Ciudad Autónoma de Buenos Aires,4.0,0.0,0.0,0,University,Ongoing,Tecnicatura en Programación,UNQ - Universidad Nacional de Quilmes,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Developer,None of the previous one,".NET, C#, CSS, HTML, Javascript, Python, SQL, VBA",".NET Core, Bootstrap, jQuery",Microsoft SQL Server,NUnit,"IPython / Jupyter, PyCharm, Visual Studio, Visual Studio Code",Windows,iOS,No,0.0,Percentage of my salary,Full-Time,89000.0,72000.0,My salary is dollarized,3,3,No,No,0.0,0,Never,,10001+,Services / Software Consulting / Digital,9,9
Female,30,Argentina,Santa Fe,6.0,6.0,1.0,0,University,Complete,Analista de Sistemas,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,Architect,"Amazon Web Services, Windows Server",".NET, C#, SQL",".NET Core, Angular",Microsoft SQL Server,Selenium,"Visual Studio, Visual Studio Code",Windows,Android,"Yes, passive",0.5,Percentage of my salary,Full-Time,64000.0,50000.0,,3,2,Less than a salary,No,0.0,0,Never,,201-500,Services / Software Consulting / Digital,8,10
Female,32,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,3.0,0,University,Complete,Diseño Gráfico,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,No,UX,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,macOS,Android,No,0.0,Percentage of my salary,Full-Time,100650.0,89788.0,,3,4,One salary,Two,25.0,7,Never,No,5001-10000,Software based product,8,10
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,7.0,1.0,4.0,0,University,Incomplete,Diseño Multimedial,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by myself",No,No,UX,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,macOS,iOS,No,0.0,Gross,Full-Time,70000.0,63560.0,,3,2,No,No,0.0,0,Never,,101-200,Services / Software Consulting / Digital,7,8
Male,19,Argentina,Mendoza,0.0,0.0,0.0,0,University,Ongoing,Ingeniería Industrial,UNCUYO - Universidad Nacional de Cuyo,"Yes, they were paid by my employer",No,Yes,Developer,Azure,Swift,SwiftUI,Microsoft SQL Server,Postman,Xcode,macOS,iOS,No,0.0,Net,Part-Time,36000.0,29800.0,,3,2,Less than a salary,One,10.0,7,Never,,1-10,Software based product,9,9
Male,43,Argentina,Ciudad Autónoma de Buenos Aires,10.0,1.0,1.0,0,University,Complete,Licenciatura en Ciencias dela Computación,UNS - Universidad Nacional del Sur,"Yes, they were paid by myself",No,Yes,Developer,OpenShift,Java,"Bootstrap, Spring",MongoDB,JUnit,"IntelliJ, Notepad++",GNU/Linux,Android,No,0.0,Net,Full-Time,91000.0,76000.0,,3,2,No,One,15.0,3,Never,,101-200,Software based product,8,8
Male,37,Argentina,GBA,12.0,16.0,10.0,0,Terciary,Ongoing,Analista de Sistemas,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Storage / Backup,"Azure, VMWare, Windows Server","C#, HTML, Javascript, PHP, SQL","jQuery, Node.js","MySQL, PostgreSQL, SQLite",None of the previous one,"Atom, Notepad++, Sublime Text, Vim, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,50000.0,61000.0,,2,1,No,One,3.0,1,Never,,2001-5000,Other industries,5,3
Male,37,Argentina,Ciudad Autónoma de Buenos Aires,13.0,6.0,2.0,1,University,Incomplete,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,Yes,Architect,None of the previous one,"Java, Javascript, Kotlin, TypeScript","Angular, Hibernate, jQuery, Spring","MariaDB, Oracle","Cypress, Jest, JUnit, Karma, Jasmine","Android Studio, Eclipse, IntelliJ, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,157834.0,125231.0,,4,4,From one to three salaries,No,0.0,0,Never,,201-500,Services / Software Consulting / Digital,10,10
Male,37,Argentina,Entre Ríos,12.0,1.0,1.0,2,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Technical Leader,"Docker, Kubernetes, Linux, OpenShift, VMWare, Windows Server","PHP, Python",WordPress,"MariaDB, MongoDB, PostgreSQL",None of the previous one,"Notepad++, Sublime Text, Vim",GNU/Linux,Android,"Yes, passive",0.0,Gross,Full-Time,119684.0,96201.0,,3,2,No,No,0.0,0,Never,,1001-2000,Other industries,8,7
Male,45,Argentina,Ciudad Autónoma de Buenos Aires,20.0,0.0,0.0,0,University,Ongoing,Licenciatura en Administración,UP - Universidad de Palermo,"Yes, they were paid by my employer",Yes,Yes,Architect,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, OpenShift, OpenStack","Go, Java, Python, Rust, Scala, SQL","Akka, Spring","Amazon DynamoDB, Amazon RDS/Aurora, Cassandra, ElasticSearch, MongoDB, MySQL, Redis, SQLite","JUnit, Postman","IntelliJ, Vim, Visual Studio Code, GoLand",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,262000.0,172000.0,My salary is dollarized,1,1,From one to three salaries,No,0.0,0,In a previous job,No,10001+,Services / Software Consulting / Digital,6,10
Male,28,Argentina,Ciudad Autónoma de Buenos Aires,4.0,4.0,4.0,0,Secondary,Complete,,,"Yes, they were paid by myself",No,No,HelpDesk,"VMWare, Windows Server",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Percentage of my salary,Full-Time,60000.0,40000.0,,2,1,No,No,0.0,3,Never,No,1-10,Services / Software Consulting / Digital,4,4
Male,27,Argentina,Córdoba,0.0,0.0,0.0,0,University,Complete,Ingeniería en Informática,UNL - Universidad Nacional del Litoral,"Yes, they were paid by myself",No,Yes,Developer,"Amazon Web Services, Kubernetes, Linux",Python,None of the previous one,None of the previous one,Postman,Visual Studio Code,Windows,Android,No,0.0,Net,Full-Time,70000.0,55000.0,,3,2,From one to three salaries,No,0.0,0,Never,,201-500,Software based product,8,8
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,10.0,1.0,1.0,0,University,Incomplete,Licenciatura en Informática,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by my employer",No,No,Developer,None of the previous one,"Groovy, Java","Spark, Spring","Amazon DynamoDB, ElasticSearch, Oracle","JUnit, Postman","IntelliJ, Visual Studio Code",macOS,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,132000.0,94000.0,,3,4,From one to three salaries,Two,30.0,7,Never,,10001+,Software based product,9,9
Male,33,Argentina,Ciudad Autónoma de Buenos Aires,12.0,2.0,2.0,0,University,Incomplete,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Security Architect,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Gross,Full-Time,225000.0,135000.0,,3,3,From one to three salaries,One,22.0,4,Never,,501-1000,Services / Software Consulting / Digital,8,10
Male,28,Argentina,Provincia de Buenos Aires,1.0,0.0,1.0,0,Terciary,Complete,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,Azure,".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, Bootstrap, jQuery",Microsoft SQL Server,None of the previous one,"Visual Studio, Visual Studio Code",Windows,iOS,No,0.0,Percentage of my salary,Full-Time,63000.0,54000.0,,3,3,One salary,No,0.0,0,Never,,101-200,Services / Software Consulting / Digital,9,10
Male,26,Argentina,Santiago del Estero,3.0,0.0,0.0,1,University,Ongoing,Licenciatura en Sistemas de Información,UNSE - Universidad Nacional de Santiago del Estero,"Yes, they were paid by myself",No,No,Developer,"Amazon Web Services, Docker, Windows Server",".NET, C#, HTML, Javascript, TypeScript",".NET Core, Angular, Entity","MySQL, Redis",None of the previous one,"Visual Studio, Visual Studio Code",Windows,iOS,No,0.0,Net,Outsourced (work through a consultant or agency),130000.0,120000.0,,3,3,No,One,12.0,7,In a previous job,,11-50,Software based product,7,7
Male,30,Argentina,Ciudad Autónoma de Buenos Aires,10.0,0.0,0.0,0,University,Complete,Ingeniería en Informática,UP - Universidad de Palermo,No,No,Yes,Developer,None of the previous one,C#,None of the previous one,None of the previous one,None of the previous one,"Visual Studio, Visual Studio Code",Windows,Android,No,0.0,Gross,Full-Time,150000.0,112000.0,,3,2,Less than a salary,No,0.0,0,In a previous job,,201-500,Software based product,10,10
Male,49,Argentina,Ciudad Autónoma de Buenos Aires,26.0,0.0,0.0,0,University,Complete,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,"Yes, they were paid by my employer",No,Yes,Developer,Docker,"CSS, Javascript, TypeScript","Node.js, React.js",MongoDB,"Cucumber, Mocha, Silktest",Visual Studio Code,macOS,iOS,No,0.0,Gross,Full-Time,180000.0,121000.0,,3,3,Less than a salary,No,0.0,0,In a previous job,,101-200,Software based product,10,10
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,1.0,1.0,1.0,0,University,Complete,Tecnico Superior en Sistemas Informaticos,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,Yes,Developer,None of the previous one,"CSS, HTML, Javascript, Objective-C, Swift, TypeScript","Node.js, React.js",None of the previous one,Jest,"Visual Studio Code, Xcode",macOS,iOS,No,0.0,Gross,Full-Time,95000.0,75000.0,,3,2,No,One,10.0,1,Never,No,101-200,Software based product,8,10
Male,27,Argentina,Ciudad Autónoma de Buenos Aires,6.0,2.0,1.0,0,Terciary,Incomplete,Licenciatura en Análisis de Sistemas,UK - Universidad Kennedy,"Yes, they were paid by myself, Yes, they were paid by my employer",Yes,Yes,Scrum Master,"Amazon Web Services, *BSD, Docker, Linux, OpenStack, VMWare","CSS, Javascript, PHP, SQL","Bootstrap, jQuery, Node.js, React.js, Symfony, Vue.js","ElasticSearch, Google Cloud Storage, MariaDB, MongoDB, MySQL, Redis","Katalon, PHPUnit, Postman","PHPStorm, Sublime Text, Visual Studio Code",GNU/Linux,iOS,No,0.0,Percentage of my salary,Full-Time,165000.0,114000.0,,3,4,No,One,40.0,7,In a previous job,No,101-200,Services / Software Consulting / Digital,8,8
Male,30,Argentina,Ciudad Autónoma de Buenos Aires,12.0,3.0,2.0,1,University,Incomplete,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",Yes,Yes,SysAdmin / DevOps / SRE,"Docker, Firebase, Google Cloud Platform/App Engine, Kubernetes, Linux","Bash/Shell, Go, Java, Javascript, Python, SQL","Node.js, React.js, Spring","Cassandra, ElasticSearch, Google Cloud Storage, MySQL, Neo4j, PostgreSQL, ProxySQL, Redis","Jest, JUnit, Mocha, Selenium, SoapUI","IntelliJ, Sublime Text",GNU/Linux,Android,No,0.0,Gross,Full-Time,220000.0,150000.0,,4,3,No,Two,40.0,7,Never,,501-1000,Software based product,10,10
Male,43,Argentina,Ciudad Autónoma de Buenos Aires,20.0,0.0,0.0,0,University,Incomplete,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,No,No,Yes,Technical Leader,"Azure, *BSD, Docker","HTML, Javascript, Objective-C, Python, SQL, Swift, TypeScript","Node.js, React.js","Microsoft Azure (Tables, CosmosDB, SQL, etc), MongoDB, MySQL, Redis","Cucumber, Puppeteer, Selenium","Visual Studio Code, Xcode",macOS,iOS,No,0.0,Net,Full-Time,400000.0,260000.0,,3,3,Less than a salary,No,0.0,0,Never,,51-100,Software based product,10,10
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,6.0,2.0,2.0,0,University,Ongoing,Licenciatura en educación tecnológica,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Linux, VMWare, Windows Server, Nutanix",None of the previous one,Veeam,"Microsoft SQL Server, PostgreSQL",None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,64144.0,53240.0,,2,3,No,One,30.0,4,In a previous job,,11-50,Services / Software Consulting / Digital,8,8
Male,37,Argentina,Santa Fe,19.0,12.0,12.0,0,Terciary,Incomplete,Diseño Multimedial,"ISCV - Instituto superior de comunicacion visual - Rosario, Santa Fe","Yes, they were paid by myself, Yes, they were paid by my employer",No,No,HelpDesk,Windows Server,None of the previous one,None of the previous one,Microsoft SQL Server,None of the previous one,None of the previous one,Windows,Android,"Yes, passive",520.0,Gross,Full-Time,98500.0,80000.0,,2,2,Less than a salary,No,0.0,0,In a previous job,,1-10,Other industries,8,2
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,3.0,2.0,2.0,0,University,Ongoing,Licenciatura en Ciencias dela Computación,UBA - Universidad de Buenos Aires,No,No,Yes,Developer,Linux,"Java, Python, Ruby",Spring,None of the previous one,JUnit,"Eclipse, Sublime Text",GNU/Linux,Android,No,0.0,Gross,Part-Time,95000.0,75000.0,,3,2,One salary,One,35.0,3,Never,,101-200,Software based product,8,6
Male,41,Argentina,Ciudad Autónoma de Buenos Aires,20.0,1.0,1.0,2,University,Incomplete,Ingeniería en Telecomunicaciones,UB - Universidad de Belgrano,"Yes, they were paid by myself",No,No,Manager / Director,"Amazon Web Services, Azure, Google Cloud Platform/App Engine, IBM Cloud / Watson, Kubernetes, Linux, Windows Server",None of the previous one,None of the previous one,"Amazon Redshift, ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, Neo4j",None of the previous one,"Sublime Text, Vi, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,270000.0,170000.0,,3,3,Less than a salary,One,18.0,3,Never,No,101-200,Software based product,10,10
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,8.0,8.0,8.0,0,University,Complete,Analista en informática,UM - Universidad de Morón,"Yes, they were paid by myself",No,Yes,Developer,"Azure, Windows Server",".NET, C#, CSS, HTML, Javascript, SQL","Bootstrap, jQuery",Microsoft SQL Server,"NUnit, Postman, SoapUI, TFS",Visual Studio,Windows,Android,No,0.0,Gross,Full-Time,70000.0,58000.0,,1,2,No,One,20.0,3,Never,,101-200,Services / Software Consulting / Digital,3,7
Male,25,Argentina,Chaco,2.0,2.0,2.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,QA / Tester,None of the previous one,Java,None of the previous one,"MongoDB, MySQL, Oracle","Katalon, Postman, Selenium",Eclipse,Windows,Android,No,0.0,Percentage of my salary,Full-Time,43775.0,36000.0,,2,1,No,One,15.0,6,Never,,101-200,Services / Software Consulting / Digital,7,9
Male,46,Argentina,GBA,23.0,3.0,2.0,4,University,Complete,Diseño Gráfico,UBA - Universidad de Buenos Aires,"Yes, they were paid by my employer",No,No,UX,None of the previous one,None of the previous one,WordPress,None of the previous one,None of the previous one,None of the previous one,macOS,iOS,No,0.0,Gross,Full-Time,210000.0,170000.0,,3,3,No,One,15.0,7,Never,,51-100,Services / Software Consulting / Digital,8,8
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,20.0,2.0,2.0,0,Secondary,Complete,Ninguna,Ninguna,No,Yes,No,HelpDesk,"Amazon Web Services, Docker, Linux",None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,GNU/Linux,Android,No,0.0,Gross,Remote (company from another country),508252.0,508252.0,My salary is dollarized,4,4,No,No,0.0,0,Never,,11-50,Software based product,10,5
Male,32,Argentina,GBA,8.0,1.0,1.0,0,University,Ongoing,Ingeniería en Informática,Universidad Nacional Arturo Jauretche (UNAJ),"Yes, they were paid by myself",No,Yes,Developer,None of the previous one,".NET, C#, Javascript, SQL",".NET Core, Angular, jQuery",Microsoft SQL Server,None of the previous one,"Notepad++, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,50000.0,41500.0,,3,3,No,One,36.5,5,Never,,11-50,Services / Software Consulting / Digital,8,5
Female,24,Argentina,Ciudad Autónoma de Buenos Aires,3.0,3.0,2.0,0,University,Ongoing,Licenciatura en Análisis de Sistemas,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,Yes,Developer,Azure,.NET,.NET Core,Microsoft SQL Server,no aplica,Visual Studio,Windows,Android,No,0.0,Percentage of my salary,Full-Time,49.623000000000005,39.249,,1,1,No,No,0.0,0,Never,,5001-10000,Services / Software Consulting / Digital,7,7
Female,40,Argentina,Ciudad Autónoma de Buenos Aires,12.0,1.0,1.0,5,University,Complete,Recursos Humanos ,Universidad Maimónides,"Yes, they were paid by myself",No,No,Recruiter / HR,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,macOS,Android,No,0.0,Gross,Full-Time,110000.0,80000.0,,3,3,From one to three salaries,One,12.0,3,Never,,11-50,Services / Software Consulting / Digital,6,6
Female,39,Argentina,Ciudad Autónoma de Buenos Aires,18.0,0.0,0.0,40,University,Incomplete,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Manager / Director,"Amazon Web Services, SAP","Go, Java, Javascript, Kotlin, SQL","Laravel, React.js","MongoDB, Oracle",Postman,None of the previous one,macOS,iOS,"Yes, passive",0.0,Percentage of my salary,Full-Time,400000.0,270000.0,,4,4,From one to three salaries,Two,35.0,7,Never,,10001+,Software based product,10,10
Male,49,Argentina,Córdoba,23.0,17.0,17.0,15,Terciary,Complete,Analista de Sistemas,ies,"Yes, they were paid by myself",No,No,Manager / Director,"Azure, Google Cloud Platform/App Engine, Linux, VMWare, Windows Server",".NET, HTML, Java, PHP",None of the previous one,"Microsoft SQL Server, MongoDB, MySQL",None of the previous one,Eclipse,Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,140000.0,110000.0,,3,3,No,No,15.0,1,In my current job,No,201-500,Services / Software Consulting / Digital,6,8
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,15.0,13.0,4.0,10,Secondary,Complete,no,no,No,No,No,Technical Leader,"Azure, Docker, Kubernetes, Linux, Solaris",None of the previous one,None of the previous one,"MySQL, Ninguna de las anteriores",None of the previous one,None of the previous one,GNU/Linux,iOS,"Yes, passive",10.0,Percentage of my salary,Full-Time,139000.0,118000.0,,3,3,One salary,One,5.0,3,Never,,10001+,Other industries,8,8
Male,35,Argentina,Entre Ríos,12.0,12.0,6.0,1,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,Networking,"Google Cloud Platform/App Engine, Linux, VMWare, Windows Server, Cisco, Fortinet",C#,None of the previous one,None of the previous one,None of the previous one,"Notepad++, Visual Studio",Windows,Android,"Yes, passive",0.0,Gross,Full-Time,117900.0,88300.0,,3,1,No,No,0.0,3,Never,,2001-5000,Other industries,8,5
Male,33,Argentina,Ciudad Autónoma de Buenos Aires,12.0,3.0,2.0,5,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Technical Leader,Amazon Web Services,".NET, C#, Javascript",Node.js,"Amazon DynamoDB, Microsoft SQL Server, Redis",None of the previous one,"Visual Studio, Visual Studio Code",Windows,iOS,No,0.0,Percentage of my salary,Full-Time,200000.0,130000.0,My salary is dollarized,4,4,No,No,0.0,0,Never,,201-500,Services / Software Consulting / Digital,8,8
Male,27,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,0.0,0,Terciary,Complete,Analista de Sistemas,Escuela Da Vinci,"Yes, they were paid by myself",No,Yes,Developer,None of the previous one,Kotlin,None of the previous one,None of the previous one,JUnit,Android Studio,macOS,Android,No,0.0,Gross,Full-Time,200000.0,,My salary is dollarized,3,3,No,No,0.0,0,Never,,2001-5000,Software based product,8,10
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,10.0,8.0,6.0,3,Terciary,Complete,Analista Programador,CFP36,"Yes, they were paid by myself",No,Yes,Field Support,"Azure, SAP, VMWare, Windows Server","C, C++, C#, Java","Angular, Drupal, jQuery, SAP, WordPress","MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, Teradata","JUnit, Test Complete, Visual Studio Coded UI","IPython / Jupyter, NetBeans, Notepad++, Visual Studio",Windows,Android,No,0.0,Net,Full-Time,40000.0,36000.0,,2,2,No,No,0.0,0,In a previous job,No,201-500,Other industries,5,7
Female,40,Argentina,Ciudad Autónoma de Buenos Aires,15.0,2.0,2.0,4,Postgraduate,Complete,,,No,No,No,Manager / Director,Microsoft 365,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Gross,Full-Time,95000.0,,,2,2,No,One,15.0,1,Never,,201-500,Services / Software Consulting / Digital,8,8
Male,33,Argentina,Ciudad Autónoma de Buenos Aires,2.0,1.0,1.0,0,University,Complete,Analista de Sistemas,UADE - Universidad Argentina De la Empresa,No,No,No,QA / Tester,None of the previous one,Python,None of the previous one,None of the previous one,"Postman, Selenium",PyCharm,Windows,Android,No,0.0,Percentage of my salary,Full-Time,130000.0,95000.0,My salary is dollarized,2,1,No,No,0.0,1,In my current job,No,51-100,Software based product,6,2
Male,24,Argentina,Ciudad Autónoma de Buenos Aires,3.0,1.5,1.5,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",Yes,Yes,SysAdmin / DevOps / SRE,"Amazon Web Services, Docker, Kubernetes, Linux","Bash/Shell, C, Go, Groovy, Javascript, Python",Node.js,"Amazon DynamoDB, Amazon Redshift, Apache HBase, Amazon RDS/Aurora, MariaDB, MongoDB, MySQL, PostgreSQL, Redis",Selenium,"Atom, IntelliJ, PyCharm, Visual Studio Code",macOS,Android,"Yes, passive",0.0,Gross,Full-Time,160000.0,,,3,3,From one to three salaries,More than three,40.0,5,In a previous job,No,201-500,Software based product,8,9
Female,37,Argentina,Ciudad Autónoma de Buenos Aires,14.0,5.0,3.0,4,University,Incomplete,Relaciones del Trabajo,UBA - Universidad de Buenos Aires,"Yes, they were paid by my employer",No,No,Recruiter / HR,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,None of the previous one,Windows,iOS,No,0.0,Percentage of my salary,Full-Time,124500.0,92000.0,,3,2,No,No,0.0,1,In my current job,,201-500,Services / Software Consulting / Digital,8,8
Female,26,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,0.0,0,University,Ongoing,Ciencias politicas,UCA - Universidad Católica Argentina,"Yes, they were paid by myself",No,Yes,Recruiter / HR,None of the previous one,None of the previous one,WordPress,None of the previous one,None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,37500.0,31250.0,,2,2,No,One,10.75,6,In a previous job,,201-500,Other industries,6,4
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,5.0,1.0,3.0,0,Terciary,Complete,Analista de Sistemas,INST NRA SRA DE LA PAZ,"Yes, they were paid by myself",Yes,Yes,Developer,"Docker, Heroku, Kubernetes, OpenShift, Serverless","Bash/Shell, Javascript","Angular, Node.js","MongoDB, MySQL, PostgreSQL",Jest,"Vim, Visual Studio",GNU/Linux,iOS,No,0.0,Gross,Full-Time,150000.0,113000.0,,2,1,One salary,No,0.0,1,Never,No,10001+,Services / Software Consulting / Digital,5,8
Male,40,Argentina,Ciudad Autónoma de Buenos Aires,15.0,20.0,13.0,3,Terciary,Complete,Analista de Sistemas,,No,No,No,Technical Leader,Mainframe,"C, SQL",None of the previous one,Oracle,None of the previous one,"Notepad++, Sublime Text, Textpad",Windows,Android,No,0.0,Percentage of my salary,Full-Time,180000.0,125000.0,,2,2,One salary,One,10.0,3,Never,,501-1000,Software based product,9,9
Male,32,Argentina,Ciudad Autónoma de Buenos Aires,3.0,1.0,3.0,0,Terciary,Ongoing,Tecnicatura Superior en Sistemas Informáticos,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,"Docker, Kubernetes, Linux","CSS, HTML, Javascript","Bootstrap, jQuery, Node.js, React.js, Redux, Webpack, Express","MongoDB, MySQL",Mocha,Visual Studio Code,GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,150000.0,,,3,2,No,One,15.0,2,Never,,51-100,Services / Software Consulting / Digital,4,10
Male,24,Argentina,Ciudad Autónoma de Buenos Aires,4.0,1.0,1.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Developer,"Amazon Web Services, Docker","Java, Javascript, Ruby","Angular, Bootstrap, Node.js, React.js",Amazon DynamoDB,JUnit,"IntelliJ, WebStorm",macOS,Android,No,0.0,Percentage of my salary,Full-Time,110000.0,83300.0,,3,3,From one to three salaries,Two,49.0,7,Never,,2001-5000,Software based product,9,9
Male,41,Argentina,Santa Fe,13.0,13.0,10.0,0,Terciary,Complete,Analista de Sistemas,Escuela superior N° 49 J. J. Urquiza,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Amazon Web Services, Google Cloud Platform/App Engine, Linux, VMWare, Windows Server, Fortigate",Bash/Shell,None of the previous one,"Oracle, Ninguna de las anteriores",None of the previous one,None of the previous one,Windows,Android,"Yes, passive",3500.0,Net,Full-Time,55900.0,53400.0,,2,2,Less than a salary,One,6.0,3,In a previous job,,501-1000,Other industries,9,8
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,1.0,0.0,0.0,0,University,Ongoing,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Developer,"Mainframe, Windows Server",".NET, C++",.NET Core,IBM Db2,None of the previous one,None of the previous one,Windows,Android,No,0.0,Gross,Full-Time,46000.0,38000.0,,1,1,No,No,0.0,0,Never,No,1001-2000,Services / Software Consulting / Digital,5,5
Male,30,Argentina,Neuquén,3.0,1.0,1.0,0,University,Complete,Tecnicatura universitaria en desarrollo web,UNCOMA - Universidad Nacional del Comahue,"Yes, they were paid by myself",No,Yes,Developer,"Linux, VMWare, Windows Server","CSS, Dart, HTML, Javascript, PHP, SQL","Bootstrap, Flutter, jQuery, Laravel, Vue.js, Yii2","Microsoft SQL Server, MySQL",None of the previous one,"Android Studio, Visual Studio Code",Windows,Android,No,0.0,Gross,Full-Time,93000.0,72000.0,,3,2,No,One,10.0,3,In a previous job,,11-50,Other industries,9,10
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,12.0,10.0,10.0,4,Terciary,Complete,Analista Programador,unlz,No,No,No,Architect,"Amazon Web Services, Azure, Linux, Serverless, Windows Server",Powersheell,.NET Core,None of the previous one,None of the previous one,None of the previous one,Windows,Android,"Yes, active",15000.0,Net,Full-Time,75000.0,62000.0,,1,1,Less than a salary,No,0.0,2,Never,,10001+,Services / Software Consulting / Digital,8,10
